v17_reach_id,v16_reach_id,reach_id
73251000133,73251000113,73251000113
73251000245,73251000135,73251000135
73251000255,73251000145,73251000145
73251000235,73251000155,73251000155
73251000275,73251000165,73251000165
73251000285,73251000175,73251000175
73251000295,73251000185,73251000185
73251000305,73251000195,73251000195
73251000315,73251000205,73251000205
73251000355,73251000215,73251000215
73251000345,73251000225,73251000225
73251000025,73251000235,73251000235
73251000195,73251000245,73251000245
73251000035,73251000255,73251000255
73251000045,73251000265,73251000265
73251000055,73251000275,73251000275
73251000175,73251000285,73251000285
73251000065,73251000295,73251000295
73251000075,73251000305,73251000305
73251000084,73251000314,73251000314
73251000095,73251000325,73251000325
73251000166,73251000336,73251000336
73251000146,73251000346,73251000346
73251000226,73251000356,73251000356
73251000266,73251000366,73251000366
73251000326,73251000376,73251000376
73251000366,73251000386,73251000386
73251000336,73251000396,73251000396
73251000016,73251000406,73251000406
73251000206,73251000416,73251000416
73251000186,73251000426,73251000426
73252000063,73252000033,73252000033
73252000071,73252000041,73252000041
73252000081,73252000051,73252000051
73252000091,73252000061,73252000061
73252000101,73252000071,73252000071
73252000111,73252000081,73252000081
73252000121,73252000091,73252000091
73252000131,73252000101,73252000101
73252000141,73252000111,73252000111
73252000151,73252000121,73252000121
73252000161,73252000131,73252000131
73252000171,73252000141,73252000141
73252000181,73252000151,73252000151
73252000191,73252000161,73252000161
73252000201,73252000171,73252000171
73252000311,73252000181,73252000181
73252000323,73252000193,73252000193
73252000331,73252000201,73252000201
73252000343,73252000213,73252000213
73252000351,73252000221,73252000221
73252000363,73252000233,73252000233
73252000374,73252000244,73252000244
73252000383,73252000253,73252000253
73252001763,73252000263,73252000263
73252000393,73252000273,73252000273
73252001653,73252000283,73252000283
73252000403,73252000293,73252000293
73252001613,73252000303,73252000303
73252001626,73252000311,73252000311
73252001631,73252000321,73252000321
73252000413,73252000333,73252000333
73252001573,73252000343,73252000343
73252000423,73252000353,73252000353
73252000433,73252000363,73252000363
73252000443,73252000373,73252000373
73252001773,73252000383,73252000383
73252001781,73252000391,73252000391
73252001553,73252000403,73252000403
73252001443,73252000413,73252000413
73252001383,73252000423,73252000423
73252001393,73252000433,73252000433
73252001401,73252000441,73252000441
73252000453,73252000453,73252000453
73252000464,73252000464,73252000464
73252001423,73252000473,73252000473
73252000211,73252000481,73252000481
73252000221,73252000491,73252000491
73252000231,73252000501,73252000501
73252000241,73252000511,73252000511
73252000251,73252000521,73252000521
73252000264,73252000534,73252000534
73252000473,73252000543,73252000543
73252001323,73252000553,73252000553
73252000483,73252000563,73252000563
73252000493,73252000573,73252000573
73252001263,73252000583,73252000583
73252001273,73252000593,73252000593
73252001284,73252000604,73252000604
73252001293,73252000613,73252000613
73252001363,73252000623,73252000623
73252000503,73252000633,73252000633
73252000513,73252000643,73252000643
73252000523,73252000653,73252000653
73252000534,73252000664,73252000664
73252000543,73252000673,73252000673
73252000953,73252000683,73252000683
73252001213,73252000693,73252000693
73252000271,73252000701,73252000701
73252000281,73252000711,73252000711
73252000291,73252000721,73252000721
73252000304,73252000734,73252000734
73252000551,73252000741,73252000741
73252000563,73252000753,73252000753
73252001243,73252000763,73252000763
73252000583,73252000773,73252000773
73252000593,73252000783,73252000783
73252000603,73252000793,73252000793
73252000613,73252000803,73252000803
73252000621,73252000811,73252000811
73252000634,73252000824,73252000824
73252000643,73252000833,73252000833
73252000963,73252000843,73252000843
73252001173,73252000853,73252000853
73252001193,73252000863,73252000863
73252000973,73252000873,73252000873
73252000983,73252000883,73252000883
73252000991,73252000891,73252000891
73252001333,73252000903,73252000903
73252001341,73252000911,73252000911
73252001473,73252000923,73252000923
73252001483,73252000933,73252000933
73252001493,73252000943,73252000943
73252001503,73252000953,73252000953
73252001513,73252000963,73252000963
73252001523,73252000973,73252000973
73252001531,73252000981,73252000981
73252001713,73252000993,73252000993
73252001721,73252001001,73252001001
73252001693,73252001013,73252001013
73252001451,73252001021,73252001021
73252001673,73252001033,73252001033
73252001593,73252001043,73252001043
73252000903,73252001123,73252001123
73252000911,73252001131,73252001131
73252000921,73252001141,73252001141
73252000931,73252001151,73252001151
73252001003,73252001163,73252001163
73252001011,73252001171,73252001171
73252001023,73252001183,73252001183
73252001033,73252001193,73252001193
73252001043,73252001203,73252001203
73252001054,73252001214,73252001214
73252001123,73252001223,73252001223
73252001133,73252001233,73252001233
73252000751,73252001241,73252001241
73252000761,73252001251,73252001251
73252000773,73252001263,73252001263
73252000781,73252001271,73252001271
73252000791,73252001281,73252001281
73252000803,73252001293,73252001293
73252000811,73252001301,73252001301
73252000824,73252001314,73252001314
73252000831,73252001321,73252001321
73252000841,73252001331,73252001331
73252000851,73252001341,73252001341
73252000864,73252001354,73252001354
73252000873,73252001363,73252001363
73252001301,73252001371,73252001371
73252000651,73252001381,73252001381
73252000663,73252001393,73252001393
73252000674,73252001404,73252001404
73252000683,73252001413,73252001413
73252000691,73252001421,73252001421
73252000704,73252001434,73252001434
73252000713,73252001443,73252001443
73252000721,73252001451,73252001451
73252000731,73252001461,73252001461
73252000743,73252001473,73252001473
73252001063,73252001483,73252001483
73252001073,73252001493,73252001493
73252001084,73252001504,73252001504
73252001093,73252001513,73252001513
73252001103,73252001523,73252001523
73252001223,73252001533,73252001533
73252000573,73252001543,73252001543
73252001153,73252001553,73252001553
73252000883,73252001573,73252001573
73252001743,73252001583,73252001583
73252001883,73252001593,73252001593
73252000025,73252001605,73252001605
73252000035,73252001615,73252001615
73252000045,73252001625,73252001625
73252000053,73252001633,73252001633
73252001875,73252001645,73252001645
73252001805,73252001655,73252001655
73252001845,73252001665,73252001665
73252001815,73252001675,73252001675
73252001825,73252001685,73252001685
73252001865,73252001695,73252001695
73252001666,73252001706,73252001706
73252001646,73252001716,73252001716
73252001586,73252001726,73252001726
73252001566,73252001736,73252001736
73252001416,73252001746,73252001746
73252001436,73252001756,73252001756
73252001376,73252001766,73252001766
73252001256,73252001776,73252001776
73252001186,73252001786,73252001786
73252001206,73252001796,73252001796
73252001356,73252001806,73252001806
73252001546,73252001816,73252001816
73252001736,73252001826,73252001826
73252001706,73252001836,73252001836
73252001466,73252001846,73252001846
73252001686,73252001856,73252001856
73252001606,73252001866,73252001866
73252000946,73252001876,73252001876
73252001146,73252001886,73252001886
73252001316,73252001896,73252001896
73252001116,73252001906,73252001906
73252001236,73252001916,73252001916
73252001166,73252001926,73252001926
73252000896,73252001956,73252001956
73252001756,73252001966,73252001966
73252001856,73252001976,73252001976
73252001836,73252001986,73252001986
73253000065,73253000025,73253000025
73253000055,73253000035,73253000035
73253000045,73253000045,73253000045
73253000035,73253000055,73253000055
73253000025,73253000065,73253000065
73253000076,73253000086,73253000086
73253000016,73253000096,73253000096
73254100013,73254100013,73254100013
73254100021,73254100021,73254100021
73254100031,73254100031,73254100031
73254100041,73254100041,73254100041
73254100051,73254100051,73254100051
73254100061,73254100061,73254100061
73254100071,73254100071,73254100071
73254100081,73254100081,73254100081
73254100091,73254100091,73254100091
73254100101,73254100101,73254100101
73254300011,73254300111,73254300111
73254300021,73254300121,73254300121
73254300031,73254300131,73254300131
73254300041,73254300141,73254300141
73254300051,73254300151,73254300151
73254100115,73254100165,73254100165
73254400011,73254400011,73254400011
73254400021,73254400021,73254400021
73254400031,73254400031,73254400031
73254400041,73254400041,73254400041
73254400051,73254400051,73254400051
73254400061,73254400061,73254400061
73254400071,73254400071,73254400071
73254400081,73254400081,73254400081
73254400091,73254400091,73254400091
73254400101,73254400101,73254400101
73254400111,73254400111,73254400111
73254400121,73254400121,73254400121
73254400131,73254400131,73254400131
73254400141,73254400141,73254400141
73254400154,73254400154,73254400154
73254400433,73254400163,73254400163
73254400163,73254400173,73254400173
73254400173,73254400183,73254400183
73254400181,73254400191,73254400191
73254400193,73254400203,73254400203
73254400203,73254400213,73254400213
73254400213,73254400223,73254400223
73254400413,73254400233,73254400233
73254400224,73254400244,73254400244
73254400233,73254400253,73254400253
73254400381,73254400261,73254400261
73254400393,73254400273,73254400273
73254400243,73254400283,73254400283
73254400363,73254400293,73254400293
73254400253,73254400303,73254400303
73254400263,73254400313,73254400313
73254400313,73254400323,73254400323
73254400271,73254400331,73254400331
73254400281,73254400341,73254400341
73254400291,73254400351,73254400351
73254400321,73254400361,73254400361
73254400333,73254400373,73254400373
73254400341,73254400381,73254400381
73254400426,73254400396,73254400396
73254400406,73254400406,73254400406
73254400376,73254400416,73254400416
73254400306,73254400426,73254400426
73254400356,73254400436,73254400436
73254500011,73254500011,73254500011
73254500021,73254500021,73254500021
73254700011,73254700031,73254700031
